steer_value[0.05-0.002-3.0],
-0.0395096,
-0.0410292,
-0.0425488,
-0.0440684,
-0.045588,
-0.0471076,
-0.0486272,
-0.0498416,
-0.0504402,
-0.0516328,
-0.0534296,
-0.0533996,
-0.0560886,
-0.0560506,
-0.0569002,
-0.059263,
-0.0585876,
-0.0593986,
-0.0617216,
-0.0631416,
-0.0608962,
-0.0607194,
-0.0644778,
-0.0609482,
-0.0600742,
-0.0649532,
-0.0592056,
-0.0646192,
-0.0572784,
-0.0638168,
-0.0542624,
-0.0521382,
-0.049637,
-0.0601802,
-0.0467634,
-0.0657336,
-0.08836,
-0.0588624,
-0.0749058,
-0.0905898,
-0.0915692,
-0.0885762,
-0.0821508,
-0.0752828,
-0.0786438,
-0.0655546,
-0.0726544,
-0.0557366,
-0.0488664,
-0.061677,
-0.0398838,
-0.0558222,
-0.029885,
-0.0226826,
-0.04522,
-0.0168386,
-0.0413298,
-0.009748,
-0.0038198,
-0.033145,
-0.0019034,
0.0012364,
-0.0284858,
0.0035706,
-0.0275606,
0.0039758,
0.007106,
-0.0238512,
0.0054178,
0.0019648,
0.0012334,
-0.0269458,
-0.0009614,
-0.0291278,
-0.0046596,
-0.0008002,
0.0010156,
-0.0251904,
-0.0216216,
-0.0491068,
-0.0724868,
-0.0904786,
-0.0877354,
-0.0764098,
-0.0682516,
-0.0572088,
-0.04689,
-0.0498176,
-0.0332612,
-0.0246508,
-0.035109,
-0.0158338,
-0.012694,
-0.008878,
-0.0251274,
-0.0050298,
-0.0028848,
-0.0202248,
-0.0006278,
0.0016166,
0.0014672,
-0.01821,
-0.003131,
-0.017086,
-0.0010704,
-0.0003398,
-0.01516,
-0.0012478,
-0.0005238,
-0.0010094,
-0.0143244,
-0.0046834,
-0.0150242,
-0.0044958,
-0.0044742,
-0.0157528,
-0.0342596,
-0.0708092,
-0.0976494,
-0.0752504,
-0.086985,
-0.0598954,
-0.0659358,
-0.0574608,
-0.0479494,
-0.035854,
-0.0339438,
-0.0286608,
-0.0245228,
-0.0221588,
-0.0182418,
-0.0179322,
-0.0142732,
-0.0126994,
-0.0141624,
-0.0107806,
-0.012846,
-0.0100774,
-0.00941,
-0.0096596,
-0.0108426,
-0.0096188,
-0.0096088,
-0.0102236,
-0.0099486,
-0.0102946,
-0.0097468,
-0.0110366,
-0.011755,
-0.0097562,
-0.0150642,
-0.0424574,
-0.0758478,
-0.105279,
-0.103836,
-0.063044,
-0.0798704,
-0.0719992,
-0.062804,
-0.0510368,
-0.0314596,
-0.038417,
-0.0357472,
-0.032438,
-0.0214572,
-0.0252524,
-0.024243,
-0.0232284,
-0.0170196,
-0.0201738,
-0.0197308,
-0.0150176,
-0.0184716,
-0.0180276,
-0.0142282,
-0.0173906,
-0.017565,
-0.0177516,
-0.0173402,
-0.0166254,
-0.01316,
-0.0166614,
-0.0174852,
-0.0134488,
-0.0169796,
-0.0141708,
-0.0372626,
-0.0723678,
-0.0687384,
-0.103221,
-0.0983576,
-0.0882544,
-0.0752574,
-0.0474076,
-0.0538788,
-0.0473512,
-0.0413304,
-0.0297184,
-0.0310308,
-0.0268746,
-0.0220364,
-0.0223012,
-0.0204326,
-0.0188344,
-0.0172054,
-0.0167652,
-0.017229,
-0.016171,
-0.016006,
-0.0170546,
-0.015981,
-0.0161052,
-0.0165324,
-0.0175732,
-0.016797,
-0.0169188,
-0.0170386,
-0.0183772,
-0.017599,
-0.0164982,
-0.0175104,
-0.0176206,
-0.018034,
-0.0413408,
-0.0787902,
-0.081198,
-0.153861,
-0.15702,
-0.135858,
-0.114972,
-0.0778742,
-0.0871412,
-0.0749086,
-0.0560582,
-0.0561044,
-0.0469906,
-0.0383206,
-0.0346766,
-0.0269882,
-0.0215916,
-0.0169986,
-0.0239036,
-0.0144302,
-0.0133176,
-0.012165,
-0.0216536,
-0.0114516,
-0.0123446,
-0.0123176,
-0.0223422,
-0.012687,
-0.0123068,
-0.0222782,
-0.0119594,
-0.0118204,
-0.0308888,
-0.0463096,
-0.0696228,
-0.0771678,
-0.0628746,
-0.0638984,
-0.0533418,
-0.051143,
-0.0461534,
-0.0407642,
-0.035882,
-0.0312086,
-0.0273564,
-0.0322736,
-0.0223086,
-0.0207004,
-0.0178272,
-0.0270952,
-0.0151466,
-0.0136556,
-0.0121214,
-0.0114588,
-0.0226704,
-0.0117842,
-0.0122908,
-0.01157,
-0.0224192,
-0.0114714,
-0.0110016,
-0.045913,
0.355618,
-0.560315,
-0.148214,
-0.186193,
-0.155596,
-0.1303,
-0.0914622,
-0.0907176,
-0.0740942,
-0.0614532,
-0.053469,
-0.0431996,
-0.0345692,
-0.0385904,
-0.0234382,
-0.0168534,
-0.028749,
-0.0130598,
-0.0095888,
-0.0237356,
-0.006369,
-0.0048534,
-0.021295,
-0.0041278,
-0.002206,
-0.0029756,
-0.0217444,
-0.0078636,
-0.0065428,
-0.0054868,
-0.0211814,
-0.0087538,
-0.0104406,
-0.0097018,
-0.0095478,
-0.0105998,
-0.0235618,
-0.0138528,
-0.0234996,
-0.0113346,
-0.0105478,
-0.0219472,
-0.973862,
0.741618,
-0.140035,
-0.218461,
-0.16982,
-0.202784,
-0.175332,
-0.119672,
-0.125631,
-0.101498,
-0.076955,
-0.071214,
-0.0565196,
-0.0430878,
-0.0434488,
-0.0282376,
-0.0197638,
-0.0138688,
-0.027687,
-0.0105974,
-0.025235,
-0.0056222,
-0.0024324,
-0.0217488,
-0.0429106,
-0.101056,
-0.103456,
-0.115678,
-0.089369,
-0.0891634,
-0.074311,
-0.0625588,
-0.0515144,
-0.0408808,
-0.031577,
-0.037357,
-0.02064,
-0.0164336,
-0.0295318,
-0.0111028,
-0.0072896,
-0.0058318,
