steer_value[0.1-0.001-1.0],
-0.0767398,
-0.0774996,
-0.0782594,
-0.0790192,
-0.079779,
-0.0805388,
-0.0812986,
-0.0819483,
-0.0821474,
-0.0827358,
-0.0836437,
-0.0833602,
-0.0841955,
-0.0850498,
-0.0849324,
-0.085183,
-0.086172,
-0.0856584,
-0.0866927,
-0.0857936,
-0.0870719,
-0.0855658,
-0.0870664,
-0.0849314,
-0.0840999,
-0.0859235,
-0.0825089,
-0.0810649,
-0.0793802,
-0.0775535,
-0.0806481,
-0.0741583,
-0.077648,
-0.0699606,
-0.0702874,
-0.0824003,
-0.0682963,
-0.0781854,
-0.0780676,
-0.0815762,
-0.0785883,
-0.0760717,
-0.0734343,
-0.0755285,
-0.0683881,
-0.0646806,
-0.0681903,
-0.0581388,
-0.0627418,
-0.0508395,
-0.0457392,
-0.0406685,
-0.0478764,
-0.032961,
-0.0407021,
-0.0240865,
-0.0185423,
-0.0135383,
-0.0238974,
-0.0060257,
-0.0005819,
-0.0114797,
0.0056639,
0.007757,
0.0114593,
0.0008575,
0.0169037,
0.0193465,
0.009023,
0.0230736,
0.0254371,
0.0156013,
0.0259134,
0.0172727,
0.0270562,
0.0275518,
0.0267564,
0.0165286,
0.0109923,
-0.0019848,
-0.0056454,
-0.0168588,
-0.0189051,
-0.0218652,
-0.0247198,
-0.0268989,
-0.0190834,
-0.0280903,
-0.0307802,
-0.0245255,
-0.0341437,
-0.0275869,
-0.0367622,
-0.0387495,
-0.0401982,
-0.0335704,
-0.0404712,
-0.0411896,
-0.0360994,
-0.0421751,
-0.0423354,
-0.0376447,
-0.0423064,
-0.0421492,
-0.0383486,
-0.0408162,
-0.0400405,
-0.0393402,
-0.0370827,
-0.037428,
-0.0359044,
-0.0356415,
-0.034348,
-0.0339135,
-0.0322265,
-0.0324774,
-0.0379413,
-0.0459051,
-0.0539151,
-0.0549807,
-0.0627174,
-0.0560571,
-0.0626845,
-0.0624276,
-0.0614339,
-0.0564575,
-0.0589298,
-0.0552765,
-0.0560377,
-0.0536206,
-0.0511426,
-0.0484011,
-0.0478157,
-0.0434426,
-0.04088,
-0.0423099,
-0.0357869,
-0.032449,
-0.0295548,
-0.0274938,
-0.0245948,
-0.028603,
-0.0196914,
-0.0168792,
-0.022113,
-0.0123652,
-0.009315,
-0.0072626,
-0.0065294,
-0.0161561,
-0.0194767,
-0.0318931,
-0.0396819,
-0.0359286,
-0.0399862,
-0.0365406,
-0.0398442,
-0.0391055,
-0.0385533,
-0.0381066,
-0.0373442,
-0.0353639,
-0.0356958,
-0.0343885,
-0.0339315,
-0.0327637,
-0.0315941,
-0.0313126,
-0.0292575,
-0.0276877,
-0.0284243,
-0.0251947,
-0.0241185,
-0.0253074,
-0.0215985,
-0.019901,
-0.0186646,
-0.0210223,
-0.016961,
-0.0155503,
-0.0141999,
-0.0132499,
-0.0160438,
-0.0120286,
-0.0157386,
-0.0187771,
-0.037121,
-0.041553,
-0.045395,
-0.0395399,
-0.046633,
-0.047013,
-0.0416635,
-0.0472386,
-0.0471869,
-0.0464565,
-0.0452152,
-0.041779,
-0.0437792,
-0.0428343,
-0.0415226,
-0.0399323,
-0.0387121,
-0.0364799,
-0.0346942,
-0.0328636,
-0.0336392,
-0.030008,
-0.0280488,
-0.0293735,
-0.0211952,
-0.0268402,
-0.0218846,
-0.0199376,
-0.0225226,
-0.0175158,
-0.0164073,
-0.0147467,
-0.0131437,
-0.0117182,
-0.0108206,
-0.0102816,
-0.0144261,
-0.0198297,
-0.0565159,
-0.0514772,
-0.0832502,
-0.0590782,
-0.0720907,
-0.0710135,
-0.0708636,
-0.0621805,
-0.0701798,
-0.0685278,
-0.0672915,
-0.0616942,
-0.0650079,
-0.0631397,
-0.0609867,
-0.0578854,
-0.0566343,
-0.0535804,
-0.0528631,
-0.0482283,
-0.0444931,
-0.0410051,
-0.0382528,
-0.0347842,
-0.0381437,
-0.0291641,
-0.0267048,
-0.0235046,
-0.0284198,
-0.0196437,
-0.0289967,
-0.0288196,
-0.0342182,
-0.0352438,
-0.0354068,
-0.0328551,
-0.0310775,
-0.0290627,
-0.0303225,
-0.0262537,
-0.0247157,
-0.0266311,
-0.0215359,
-0.0195493,
-0.0223149,
-0.0172889,
-0.0156109,
-0.0183946,
-0.0128458,
-0.0113744,
-0.0101005,
-0.0132282,
-0.0079536,
-0.0067869,
-0.0101424,
-0.0053366,
-0.0043498,
-0.0039328,
-0.0115136,
-0.0143952,
-0.0669054,
-0.0682511,
-0.0563374,
-0.0720158,
-0.0721626,
-0.0607439,
-0.0743698,
-0.075398,
-0.0646657,
-0.073469,
-0.0727848,
-0.0721403,
-0.064957,
-0.0689273,
-0.0665476,
-0.0620527,
-0.0627626,
-0.0600642,
-0.0570544,
-0.0540604,
-0.0538622,
-0.0487053,
-0.0452872,
-0.0416054,
-0.0382079,
-0.0413088,
-0.0319305,
-0.0278209,
-0.0327263,
-0.0230592,
-0.0193282,
-0.015542,
-0.0125902,
-0.0110037,
-0.0184015,
-0.0077554,
-0.0046248,
-0.0022899,
-0.0096397,
-0.0018086,
-0.0057222,
-0.396527,
0.284257,
-0.0600019,
-0.0524033,
-0.0693808,
-0.0712328,
-0.0607366,
-0.0714399,
-0.0700687,
-0.061713,
-0.0694283,
-0.0685818,
-0.0619657,
-0.0656923,
-0.0638286,
-0.0615615,
-0.0587677,
-0.055754,
-0.0540687,
-0.0507788,
-0.0474015,
-0.0440643,
-0.0457495,
-0.0469988,
-0.0637178,
-0.078609,
-0.0718841,
-0.0776569,
-0.0753535,
-0.0698074,
-0.0719797,
-0.069317,
-0.0663159,
-0.0641841,
-0.0610486,
-0.0574963,
-0.0538443,
-0.0549543,
-0.0475301,
-0.0432089,
-0.0460747,
-0.0362296,
-0.0329424,
-0.0288513,
-0.0245545,
-0.0305097,
0.170644,
-0.285065,
-0.106344,
-0.0982599,
-0.115976,
-0.115847,
-0.101065,
-0.113909,
-0.112165,
-0.108604,
-0.0980363,
-0.100892,
-0.0969353,
-0.0919114,
-0.088186,
-0.082844,
-0.0772005,
-0.0709405,
-0.0728569,
-0.0615103,
-0.0563478,
-0.061326,
-0.0457022,
-0.0387828,
-0.0470984,
-0.0305861,
-0.0245137,
-0.0178487,
-0.0282844,
-0.0094263,
-0.0060153,
-0.0168552,
0.0027591,
-0.0084267,
0.0099112,
0.0128413,
0.0170934,
0.0058432,
0.0221327,
0.0227185,
0.0259699,
0.0092581,
-0.0521646,
-0.0597817,
-0.0477585,
-0.0656588,
-0.0684814,
-0.0694635,
-0.0562196,
-0.0691794,
-0.0706012,
-0.060543,
-0.0702118,
-0.0687238,
-0.0681964,
-0.0610412,
-0.0662618,
-0.064375,
-0.0948773,
-0.10002,
-0.171033,
-0.178915,
-0.148128,
-0.180135,
-0.153234,
-0.17682,
-0.170843,
-0.166331,
-0.148875,
-0.156658,
-0.14892,
-0.139159,
-0.136853,
-0.128692,
-0.125613,
-0.114948,
-0.115616,
-0.0994654,
-0.0889274,
