steer_value[0.1-0.0015-1.5],
-0.0771197,
-0.0782594,
-0.0793991,
-0.0805388,
-0.0816785,
-0.0828182,
-0.084118,
-0.0844673,
-0.0852457,
-0.0860028,
-0.0872189,
-0.0868426,
-0.0878139,
-0.0883023,
-0.0887575,
-0.0902999,
-0.0893179,
-0.0891705,
-0.0911988,
-0.0889801,
-0.0883232,
-0.0911001,
-0.0871264,
-0.0902149,
-0.08498,
-0.08321,
-0.0809826,
-0.0856426,
-0.0773018,
-0.0741679,
-0.0802869,
-0.0688785,
-0.0775517,
-0.0786477,
-0.077736,
-0.0807699,
-0.0803188,
-0.0839965,
-0.087266,
-0.0803204,
-0.0833128,
-0.073364,
-0.0686901,
-0.0634171,
-0.0703327,
-0.0553234,
-0.0635586,
-0.0456527,
-0.0392915,
-0.0331018,
-0.0461682,
-0.0246526,
-0.0383504,
-0.0146416,
-0.00840345,
-0.0251553,
-0.00136715,
-0.0181284,
0.0066018,
0.011494,
-0.0070429,
0.0157797,
0.0195915,
0.0224815,
0.0042084,
0.0217062,
0.0044752,
0.021499,
0.0234764,
0.00987135,
0.0224435,
0.0208085,
0.0105842,
0.0213388,
0.0120214,
0.0202277,
0.0117278,
-0.00352395,
-0.0216051,
-0.0245477,
-0.0398252,
-0.0400363,
-0.0296093,
-0.0414946,
-0.0427317,
-0.0422085,
-0.0314835,
-0.0406543,
-0.0322821,
-0.0409239,
-0.0407986,
-0.0401242,
-0.0324626,
-0.0385089,
-0.0378715,
-0.0317038,
-0.0356692,
-0.034586,
-0.0300394,
-0.0322212,
-0.0306896,
-0.0276015,
-0.0284675,
-0.0271464,
-0.0255767,
-0.0250278,
-0.0241291,
-0.02334,
-0.0221895,
-0.0220978,
-0.0204135,
-0.0195963,
-0.0198666,
-0.0180932,
-0.0223104,
-0.0353105,
-0.0446716,
-0.0658123,
-0.067752,
-0.0664871,
-0.0541238,
-0.0634295,
-0.0602893,
-0.0514033,
-0.057076,
-0.0552142,
-0.048841,
-0.0508076,
-0.0482207,
-0.0446266,
-0.0434938,
-0.0408296,
-0.0397431,
-0.0361808,
-0.0333505,
-0.0308301,
-0.0289684,
-0.0265339,
-0.0292597,
-0.0227504,
-0.0203346,
-0.0182914,
-0.0161699,
-0.0210158,
-0.0134228,
-0.0127515,
-0.0178679,
-0.0100856,
-0.0161014,
-0.0325015,
-0.041194,
-0.0573231,
-0.0602,
-0.050684,
-0.0576005,
-0.0551358,
-0.0532368,
-0.0471468,
-0.0497376,
-0.0449339,
-0.0457061,
-0.0433015,
-0.0407173,
-0.0385914,
-0.0361617,
-0.0334156,
-0.0308212,
-0.0280762,
-0.0303035,
-0.0250184,
-0.0275842,
-0.0210653,
-0.0186404,
-0.0169088,
-0.0159207,
-0.0146059,
-0.0127839,
-0.0115447,
-0.0166942,
-0.0105475,
-0.00933455,
-0.0138709,
-0.00755125,
-0.0141631,
-0.0283104,
-0.0494927,
-0.0472064,
-0.0586311,
-0.0569532,
-0.0472219,
-0.0545532,
-0.0531742,
-0.0508316,
-0.0439479,
-0.0463346,
-0.0446796,
-0.04224,
-0.0391325,
-0.0382061,
-0.0359284,
-0.0334973,
-0.0310707,
-0.0316994,
-0.0279001,
-0.0254711,
-0.023391,
-0.0212085,
-0.0245274,
-0.0189731,
-0.0172548,
-0.0205967,
-0.0144335,
-0.0130351,
-0.0119213,
-0.010472,
-0.0150724,
-0.009298,
-0.00911965,
-0.0085078,
-0.00775275,
-0.00908675,
-0.0174485,
-0.057626,
-0.0592485,
-0.0920948,
-0.0941128,
-0.0731488,
-0.088585,
-0.0867863,
-0.0848579,
-0.0816842,
-0.0679099,
-0.0736188,
-0.0703261,
-0.0665669,
-0.0600841,
-0.0593662,
-0.0550386,
-0.0527989,
-0.0484729,
-0.0440165,
-0.0400766,
-0.0429462,
-0.0346582,
-0.0306596,
-0.0267679,
-0.0238016,
-0.0311189,
-0.0202406,
-0.0268043,
-0.0152903,
-0.0141391,
-0.0117201,
-0.0242869,
-0.0407958,
-0.0137313,
-0.038408,
-0.0391265,
-0.0381258,
-0.0359337,
-0.0351996,
-0.0328215,
-0.0302973,
-0.0282654,
-0.0294875,
-0.02521,
-0.0232417,
-0.0255054,
-0.0201067,
-0.0188753,
-0.0172905,
-0.0207765,
-0.0149286,
-0.0141871,
-0.0131319,
-0.0117427,
-0.0156043,
-0.0104825,
-0.0101981,
-0.0093112,
-0.0127461,
-0.00812915,
-0.0139868,
-0.0165921,
-0.103797,
-0.0715564,
-0.0930378,
-0.0893338,
-0.0882299,
-0.0708566,
-0.0842244,
-0.0813679,
-0.0682524,
-0.0761038,
-0.0725267,
-0.0679754,
-0.0600012,
-0.0600934,
-0.0561477,
-0.0517496,
-0.0473649,
-0.047654,
-0.041081,
-0.0428981,
-0.0347681,
-0.0320594,
-0.0285796,
-0.0335747,
-0.0229355,
-0.0198205,
-0.0263474,
-0.0147963,
-0.0113659,
-0.0196556,
-0.0082361,
-0.0057569,
-0.0033777,
-0.00174895,
-0.0110113,
-0.0014371,
-0.00012695,
0.0013287,
0.00165835,
-0.006097,
-0.00163435,
-0.646519,
0.526545,
-0.0869417,
-0.100498,
-0.112331,
-0.0867416,
-0.107937,
-0.104229,
-0.083244,
-0.0965831,
-0.0923989,
-0.0860229,
-0.0730108,
-0.0747432,
-0.0696339,
-0.0636466,
-0.0597872,
-0.0540502,
-0.0488908,
-0.0501308,
-0.0402613,
-0.0347381,
-0.0401175,
-0.0454254,
-0.0724175,
-0.0785885,
-0.0858938,
-0.0817377,
-0.0764137,
-0.0708256,
-0.0648171,
-0.0615848,
-0.0554029,
-0.0497764,
-0.0514877,
-0.040687,
-0.0365818,
-0.0321091,
-0.0383063,
-0.0248018,
-0.022015,
-0.0183442,
-0.0273501,
-0.0123799,
-0.009173,
0.0291942,
-0.0249034,
-0.242871,
-0.117299,
-0.136591,
-0.128566,
-0.123763,
-0.102731,
-0.110893,
-0.103442,
-0.0918426,
-0.0929962,
-0.086305,
-0.078791,
-0.0720278,
-0.0712146,
-0.060742,
-0.0532837,
-0.0466648,
-0.0403209,
-0.0338079,
-0.0271317,
