steer_value[0.1-0.0-0.0],
-0.07598,
-0.07598,
-0.07598,
-0.07598,
-0.07598,
-0.07598,
-0.07599,
-0.07595,
-0.07592,
-0.07584,
-0.07575,
-0.0756,
-0.0755,
-0.07534,
-0.07515,
-0.075,
-0.07474,
-0.07455,
-0.07421,
-0.07396,
-0.07352,
-0.07319,
-0.07264,
-0.072,
-0.07152,
-0.07072,
-0.06981,
-0.06914,
-0.06804,
-0.06724,
-0.06592,
-0.06445,
-0.06287,
-0.06203,
-0.06199,
-0.06041,
-0.0598,
-0.05962,
-0.05944,
-0.05928,
-0.05893,
-0.05863,
-0.05804,
-0.05729,
-0.05637,
-0.05565,
-0.05443,
-0.05302,
-0.0514,
-0.0502,
-0.04825,
-0.0461,
-0.04454,
-0.04203,
-0.03935,
-0.03745,
-0.03446,
-0.03236,
-0.02909,
-0.02571,
-0.02219,
-0.01977,
-0.01606,
-0.01232,
-0.00854,
-0.00599,
-0.00215,
0.00038,
0.00412,
0.00781,
0.01143,
0.01377,
0.01703,
0.01999,
0.02188,
0.02485,
0.0256,
0.02534,
0.02406,
0.02238,
0.02108,
0.01892,
0.0166,
0.015,
0.01238,
0.00948,
0.00742,
0.0043,
0.00114,
-0.00108,
-0.00458,
-0.00826,
-0.01076,
-0.01444,
-0.0182,
-0.0221,
-0.02475,
-0.02867,
-0.03242,
-0.03493,
-0.03871,
-0.04123,
-0.04492,
-0.04848,
-0.05082,
-0.05422,
-0.05746,
-0.06044,
-0.06223,
-0.06472,
-0.06701,
-0.06839,
-0.07015,
-0.07113,
-0.0728,
-0.07512,
-0.07788,
-0.08101,
-0.08286,
-0.08539,
-0.08761,
-0.08888,
-0.09039,
-0.09151,
-0.09224,
-0.0925,
-0.09254,
-0.09215,
-0.09131,
-0.0905,
-0.08892,
-0.087,
-0.08547,
-0.0828,
-0.07966,
-0.07733,
-0.07349,
-0.06921,
-0.06609,
-0.06105,
-0.05751,
-0.05189,
-0.04586,
-0.03943,
-0.03501,
-0.02846,
-0.02175,
-0.01712,
-0.0102,
-0.0045,
-0.00124,
0.00302,
0.00654,
0.00992,
0.01306,
0.01509,
0.01806,
0.01997,
0.02267,
0.02513,
0.0274,
0.0288,
0.03066,
0.03215,
0.03299,
0.03429,
0.03473,
0.03513,
0.03519,
0.03505,
0.03456,
0.03373,
0.03298,
0.03165,
0.03058,
0.02868,
0.02644,
0.02478,
0.02215,
0.01921,
0.01593,
0.01356,
0.00984,
0.00605,
0.00203,
0.00334,
-0.00907,
-0.01659,
-0.02177,
-0.02969,
-0.03778,
-0.04316,
-0.05087,
-0.05844,
-0.06601,
-0.07099,
-0.07799,
-0.08446,
-0.08865,
-0.09473,
-0.10047,
-0.10567,
-0.10874,
-0.11292,
-0.11664,
-0.1198,
-0.1223,
-0.12412,
-0.12536,
-0.12599,
-0.12605,
-0.1256,
-0.12454,
-0.12281,
-0.12128,
-0.11842,
-0.11491,
-0.1107,
-0.10574,
-0.10007,
-0.09598,
-0.08958,
-0.08271,
-0.07834,
-0.0728,
-0.06813,
