steer_value[0.1-0.001-0.5],
-0.0767398,
-0.0774996,
-0.0782594,
-0.0790192,
-0.079779,
-0.0805388,
-0.0813587,
-0.0818282,
-0.0825473,
-0.0830256,
-0.0838233,
-0.0840997,
-0.0847849,
-0.0855391,
-0.0857115,
-0.0865826,
-0.0866014,
-0.0868174,
-0.0877013,
-0.0872715,
-0.0872774,
-0.0882401,
-0.0872072,
-0.0882101,
-0.0867659,
-0.0861035,
-0.0871849,
-0.0848561,
-0.0836156,
-0.0849765,
-0.0814132,
-0.079614,
-0.0811731,
-0.0765337,
-0.0780404,
-0.080118,
-0.0786446,
-0.0782304,
-0.0795685,
-0.0792287,
-0.077779,
-0.0786416,
-0.0748506,
-0.0724935,
-0.0698077,
-0.071288,
-0.0649454,
-0.0612769,
-0.0633496,
-0.054942,
-0.0574227,
-0.0476485,
-0.0428167,
-0.0377347,
-0.0413649,
-0.029572,
-0.033199,
-0.0203794,
-0.0148617,
-0.009505,
-0.0042488,
-0.0088091,
0.0047609,
-0.0001156,
0.0129973,
0.0179692,
0.0131534,
0.0254945,
0.0294406,
0.0245854,
0.0354214,
0.0386062,
0.0408662,
0.036307,
0.0431155,
0.0475234,
0.0372276,
0.0289923,
0.0262435,
0.0194712,
0.0155719,
0.0112921,
0.0139004,
0.0051551,
0.0018055,
0.0047215,
-0.005811,
-0.010534,
-0.0065446,
-0.0168458,
-0.0128746,
-0.024446,
-0.029161,
-0.0247051,
-0.0351009,
-0.0391182,
-0.0351034,
-0.0459699,
-0.0493964,
-0.0528518,
-0.0487826,
-0.0582801,
-0.0608421,
-0.0569059,
-0.0648106,
-0.066874,
-0.0632748,
-0.0685283,
-0.0692914,
-0.066756,
-0.0700851,
-0.069705,
-0.0698034,
-0.0707598,
-0.0776837,
-0.0825195,
-0.0824727,
-0.0884195,
-0.0891864,
-0.0890189,
-0.0864292,
-0.0880478,
-0.0871409,
-0.0858547,
-0.0846662,
-0.0826315,
-0.0801366,
-0.0802926,
-0.0753219,
-0.0717305,
-0.0675341,
-0.0690687,
-0.0603723,
-0.0564429,
-0.0590698,
-0.048008,
-0.0424242,
-0.046021,
-0.0334921,
-0.0275049,
-0.031544,
-0.0178521,
-0.0130597,
-0.0072456,
-0.0011985,
0.0041314,
-0.001865,
0.0082732,
0.0072965,
0.0042535,
0.0017055,
-0.0003239,
0.0027184,
0.0038017,
0.0047051,
0.0036646,
0.0056519,
0.0059556,
0.0062445,
0.0064775,
0.0059424,
0.0064491,
0.0061061,
0.0056119,
0.004965,
0.0050654,
0.0037207,
0.0041719,
0.0020155,
0.0007,
-0.0005958,
-0.0017827,
-0.0007176,
-0.0043357,
-0.0031433,
-0.007176,
-0.0090248,
-0.0111109,
-0.0094891,
-0.0143258,
-0.0158608,
-0.0178146,
-0.0224821,
-0.0220789,
-0.037117,
-0.0435403,
-0.0399453,
-0.0525677,
-0.0570269,
-0.0605708,
-0.0548722,
-0.0650131,
-0.0684122,
-0.0642057,
-0.072573,
-0.074411,
-0.0764474,
-0.0777991,
-0.0744757,
-0.0785308,
-0.0787009,
-0.0785926,
-0.0765899,
-0.077713,
-0.0753763,
-0.0746378,
-0.0726137,
-0.0702002,
-0.0677541,
-0.0649722,
-0.061671,
-0.0578768,
-0.0594555,
-0.0521172,
-0.0488004,
-0.0444021,
-0.0397294,
-0.0275775,
-0.0370201,
-0.0264136,
-0.0222675,
-0.0357007,
-0.030346,
-0.0306168,
-0.0405921,
-0.0420936,
-0.04197,
-0.0415397,
-0.0409511,
-0.0403228,
-0.0397938,
-0.0387424,
-0.0376972,
-0.036627,
-0.0353104,
-0.033846,
-0.0341556,
-0.0312754,
-0.0298647,
-0.0304763,
-0.0268555,
-0.0249112,
-0.0230827,
-0.0244147,
-0.0202019,
-0.0180233,
-0.0159683,
-0.0173822,
-0.0131901,
-0.0113118,
-0.0126425,
-0.0081168,
-0.0074166,
-0.0105599,
-0.0139037,
-0.0177747,
-0.0187837,
-0.0177179,
-0.0196199,
-0.0202898,
-0.0210378,
-0.0200111,
-0.0217119,
-0.0207576,
-0.0226107,
-0.0231611,
-0.0221461,
-0.0236877,
-0.0239955,
-0.0244494,
-0.0236372,
-0.0248304,
-0.0249184,
-0.0250708,
-0.0252473,
-0.0246163,
-0.0252686,
-0.0251035,
-0.0251107,
-0.0246091,
-0.024839,
-0.0205331,
-0.0371201,
-0.0692497,
-0.0653031,
-0.059211,
-0.0707967,
-0.0743378,
-0.0779824,
-0.0728242,
-0.0816729,
-0.0828237,
-0.0844233,
-0.0807902,
-0.0859294,
-0.0855859,
-0.0852956,
-0.0831019,
-0.0840345,
-0.0825992,
-0.080862,
-0.0786588,
-0.0782592,
-0.074327,
-0.071559,
-0.0679712,
-0.0690681,
-0.0614089,
-0.0572004,
-0.0592504,
-0.0490851,
-0.043681,
-0.0386659,
-0.0428834,
-0.0310782,
-0.0251975,
-0.0290853,
-0.0163857,
-0.0120695,
-0.0066456,
-0.0108592,
0.0024161,
-0.0025565,
0.0099781,
0.0057545,
-0.0306437,
-0.0245009,
-0.0316462,
-0.0342095,
-0.0312014,
-0.0381406,
-0.0350476,
-0.0414703,
-0.0434278,
-0.045199,
-0.0464621,
-0.0470244,
-0.047814,
-0.0455442,
-0.0488587,
-0.048835,
-0.0469479,
-0.0486891,
-0.0485068,
-0.0473078,
-0.0475919,
-0.0516452,
-0.0620333,
-0.0643457,
-0.0734833,
-0.0754632,
-0.071473,
-0.0781501,
-0.0792914,
-0.0794827,
-0.0762648,
-0.0789198,
-0.0784943,
-0.0773743,
-0.0757957,
-0.074766,
-0.0727014,
-0.0722314,
-0.0684,
-0.0652734,
-0.0658947,
-0.0593045,
-0.055109,
-0.0567548,
-0.0872955,
-0.0656488,
-0.0940528,
-0.0915961,
-0.100578,
-0.0949927,
-0.102017,
-0.102897,
-0.102777,
-0.101731,
-0.0989019,
-0.0996086,
-0.0978464,
-0.0954904,
-0.0928761,
-0.0926838,
-0.0876457,
-0.083607,
-0.0793033,
-0.0745302,
-0.0763751,
-0.0655431,
-0.0592995,
-0.0626364,
-0.0502778,
-0.0437101,
-0.0473674,
-0.0320399,
-0.0252955,
-0.018222,
-0.0233079,
-0.0061817,
0.0007975,
0.0075099,
0.0015044,
0.018712,
0.0126814,
0.0288818,
0.0344614,
0.0394977,
0.0330394,
0.0260879,
0.0018289,
-0.0046949,
-0.0093464,
-0.005614,
-0.0154606,
-0.0186558,
-0.0148175,
-0.0255899,
-0.029904,
-0.0252857,
-0.0350772,
-0.0386883,
-0.0426193,
-0.0457791,
-0.0408132,
-0.0562835,
-0.0913808,
-0.123052,
-0.107808,
-0.136963,
-0.143448,
-0.131743,
-0.158221,
-0.165905,
-0.154269,
-0.172933,
-0.163135,
-0.179634,
-0.18231,
-0.183245,
-0.175896,
-0.182147,
-0.179897,
-0.175324,
-0.173312,
-0.168069,
-0.166663,
-0.157118,
-0.153002,
-0.169794,
-0.193323,
-0.198379,
-0.209283,
-0.208382,
-0.205343,
