steer_value[0.1-0.0-5.0],
-0.07598,
-0.07598,
-0.07598,
-0.07598,
-0.07598,
-0.07598,
-0.07649,
-0.07395,
-0.0734,
-0.07233,
-0.07277,
-0.06812,
-0.06848,
-0.07038,
-0.06569,
-0.06397,
-0.06171,
-0.06502,
-0.0582,
-0.05431,
-0.05953,
-0.05007,
-0.04553,
-0.05264,
-0.04052,
-0.04806,
-0.03332,
-0.04329,
-0.02695,
-0.03835,
-0.02092,
-0.01591,
-0.03479,
-0.08466,
-0.05137,
-0.06791,
-0.08988,
-0.08729,
-0.08923,
-0.07845,
-0.06796,
-0.06083,
-0.05152,
-0.04305,
-0.04717,
-0.03302,
-0.02523,
-0.03515,
-0.01825,
-0.0301,
-0.01109,
-0.00753,
-0.00443,
-0.02271,
-0.00618,
-0.00413,
-0.00359,
-0.02142,
-0.00647,
-0.02388,
-0.00952,
-0.02294,
-0.00808,
-0.00722,
-0.02166,
-0.00784,
-0.0213,
-0.00852,
-0.01029,
-0.0218,
-0.0106,
-0.00939,
-0.01021,
-0.0233,
-0.0132,
-0.01821,
-0.06209,
-0.08185,
-0.13157,
-0.15063,
-0.12719,
-0.08183,
-0.07023,
-0.04768,
-0.03896,
-0.02344,
-0.01374,
-0.02222,
-0.00691,
-0.00355,
-0.01646,
-0.0021,
-0.00226,
-0.01621,
-0.00393,
-0.00366,
-0.01717,
-0.00903,
0.00181,
-0.00959,
-0.02123,
-0.01526,
-0.01581,
-0.02301,
-0.01557,
-0.0136,
-0.01364,
-0.02185,
-0.01595,
-0.01402,
-0.02073,
-0.01483,
-0.01494,
-0.02169,
-0.04235,
-0.0879,
-0.08895,
-0.14151,
-0.16091,
-0.08375,
-0.07184,
-0.04591,
-0.03527,
-0.02391,
-0.0159,
-0.01029,
-0.01886,
-0.0067,
-0.00349,
-0.00278,
-0.01533,
-0.00723,
-0.00714,
-0.01675,
-0.00871,
-0.00919,
-0.01887,
-0.01141,
-0.01146,
-0.01917,
-0.01429,
-0.01442,
-0.02017,
-0.01482,
-0.01549,
-0.01516,
-0.02095,
-0.01768,
-0.05719,
-0.10309,
-0.10602,
-0.15488,
-0.13378,
-0.08366,
-0.07791,
-0.05316,
-0.03199,
-0.01652,
-0.01911,
-0.00544,
-0.00171,
-0.00098,
-0.00382,
-0.0154,
-0.00631,
-0.00572,
-0.00666,
-0.01681,
-0.0032,
-0.01891,
-0.01403,
-0.01569,
-0.01637,
-0.01656,
-0.01676,
-0.01799,
-0.02282,
-0.01806,
-0.01678,
-0.01599,
-0.0208,
-0.01653,
-0.02085,
-0.04668,
-0.0873,
-0.12463,
-0.10759,
-0.12792,
-0.10272,
-0.06577,
-0.05663,
-0.0371,
-0.02993,
-0.01854,
-0.01152,
-0.00692,
-0.0155,
-0.00488,
-0.00324,
-0.01331,
-0.00523,
-0.00618,
-0.01634,
-0.00172,
-0.01793,
-0.01305,
-0.01522,
-0.02101,
-0.0157,
-0.01488,
-0.01558,
-0.0163,
-0.02112,
-0.01635,
-0.01608,
-0.01989,
-0.00644,
