steer_value[0.1-0.0-1.0],
-0.07598,
-0.07598,
-0.07598,
-0.07598,
-0.07598,
-0.07598,
-0.07598,
-0.07587,
-0.07553,
-0.07527,
-0.07488,
-0.07479,
-0.07448,
-0.0747,
-0.07385,
-0.07414,
-0.07315,
-0.07263,
-0.07296,
-0.07147,
-0.07195,
-0.07008,
-0.06916,
-0.06984,
-0.06721,
-0.0658,
-0.06431,
-0.06549,
-0.06145,
-0.0594,
-0.0612,
-0.05577,
-0.05816,
-0.05163,
-0.05448,
-0.05265,
-0.06328,
-0.05242,
-0.05619,
-0.06193,
-0.0623,
-0.06105,
-0.06034,
-0.05825,
-0.05818,
-0.05483,
-0.05263,
-0.05006,
-0.05139,
-0.04555,
-0.0476,
-0.04037,
-0.03696,
-0.0403,
-0.03166,
-0.03565,
-0.02598,
-0.02237,
-0.01895,
-0.02466,
-0.01394,
-0.01999,
-0.00877,
-0.00581,
-0.0126,
-0.00176,
0.00078,
-0.00625,
0.00389,
0.00534,
-0.00133,
0.00746,
0.00855,
0.00888,
0.00278,
0.01487,
0.00342,
-0.00212,
-0.0154,
-0.02926,
-0.03726,
-0.0304,
-0.04017,
-0.04099,
-0.03451,
-0.04373,
-0.04496,
-0.04533,
-0.03872,
-0.04486,
-0.03979,
-0.045,
-0.04454,
-0.04402,
-0.04037,
-0.04289,
-0.04173,
-0.03918,
-0.04008,
-0.03894,
-0.03744,
-0.03666,
-0.03536,
-0.03493,
-0.03282,
-0.03306,
-0.03016,
-0.02845,
-0.02663,
-0.028,
-0.02417,
-0.02279,
-0.02125,
-0.02328,
-0.02184,
-0.03221,
-0.03787,
-0.04303,
-0.052,
-0.05233,
-0.04669,
-0.05204,
-0.05162,
-0.04696,
-0.04935,
-0.04837,
-0.04524,
-0.04594,
-0.04425,
-0.04248,
-0.04119,
-0.03912,
-0.03709,
-0.03523,
-0.03566,
-0.03167,
-0.03,
-0.02792,
-0.02584,
-0.02806,
-0.02255,
-0.02585,
-0.01999,
-0.01774,
-0.02101,
-0.01546,
-0.01444,
-0.01774,
-0.01189,
-0.01912,
-0.0246,
-0.03525,
-0.04467,
-0.04672,
-0.04682,
-0.04127,
-0.04585,
-0.04581,
-0.04202,
-0.04482,
-0.04374,
-0.04281,
-0.04173,
-0.03962,
-0.03948,
-0.03799,
-0.03657,
-0.03601,
-0.03387,
-0.0321,
-0.03031,
-0.03115,
-0.02717,
-0.02529,
-0.02342,
-0.02542,
-0.02032,
-0.01834,
-0.01683,
-0.0198,
-0.01402,
-0.0123,
-0.01593,
-0.01363,
-0.02462,
-0.02922,
-0.04204,
-0.04619,
-0.04023,
-0.04632,
-0.0467,
-0.04642,
-0.04532,
-0.04433,
-0.04095,
-0.04312,
-0.04225,
-0.03992,
-0.04008,
-0.0388,
-0.03771,
-0.0364,
-0.03486,
-0.03319,
-0.03139,
-0.02935,
-0.03047,
-0.02691,
-0.02494,
-0.02308,
-0.02146,
-0.02022,
-0.02314,
-0.01817,
-0.01644,
-0.01509,
-0.01845,
-0.01001,
-0.01209,
