steer_value[0.05-0.005-3.0],
-0.041789,
-0.045588,
-0.049387,
-0.053186,
-0.056985,
-0.060784,
-0.064583,
-0.0680765,
-0.0706475,
-0.0747215,
-0.077577,
-0.078274,
-0.084712,
-0.086002,
-0.090906,
-0.091549,
-0.0936535,
-0.0990775,
-0.0981085,
-0.104065,
-0.101193,
-0.101541,
-0.109442,
-0.103045,
-0.101933,
-0.111697,
-0.10108,
-0.0984065,
-0.111455,
-0.095314,
-0.109913,
-0.089541,
-0.107152,
-0.08709,
-0.114177,
-0.099494,
-0.103356,
-0.129467,
-0.118087,
-0.110668,
-0.123771,
-0.095161,
-0.113241,
-0.079604,
-0.0674945,
-0.095929,
-0.0529615,
-0.0410985,
-0.030349,
-0.071743,
-0.019962,
-0.0617275,
-0.0054345,
0.00506,
-0.04452,
0.0145085,
0.021987,
-0.0315835,
0.0267325,
0.0343905,
-0.019926,
0.034561,
0.0382995,
0.04076,
-0.012163,
0.0339335,
0.029388,
0.029161,
-0.0115885,
0.0288375,
-0.008111,
0.029449,
0.0323325,
0.0005075,
0.031045,
0.0270535,
0.014768,
-0.0179045,
-0.05306,
-0.0608585,
-0.069531,
-0.059863,
-0.0406745,
-0.039876,
-0.0303135,
-0.018845,
-0.01734,
-0.012237,
-0.0040795,
-0.0034985,
-0.001167,
0.0056945,
0.0034255,
0.004987,
0.012585,
0.005867,
0.0044145,
0.0037355,
0.017587,
0.0056185,
0.018661,
0.003419,
0.003037,
0.0208395,
0.000969,
-0.0032205,
0.018022,
-0.005381,
-0.0101255,
0.0148165,
-0.0139905,
0.0142425,
-0.016713,
-0.0227485,
0.0088065,
-0.039544,
-0.068818,
-0.100391,
-0.0543,
-0.109604,
-0.0950105,
-0.084058,
-0.027911,
-0.0677175,
-0.058644,
-0.05446,
-0.0140005,
-0.0492705,
-0.0483595,
-0.0478675,
-0.0138845,
-0.044422,
-0.044771,
-0.0446165,
-0.0433315,
-0.015225,
-0.039803,
-0.037101,
-0.0154685,
-0.0389845,
-0.0412925,
-0.021084,
-0.0390135,
-0.040503,
-0.0420495,
-0.0409005,
