steer_value[0.1-0.0-0.5],
-0.07598,
-0.07598,
-0.07598,
-0.07598,
-0.07598,
-0.07598,
-0.07604,
-0.07575,
-0.07565,
-0.07542,
-0.07546,
-0.0748,
-0.07476,
-0.0748,
-0.07415,
-0.07377,
-0.07384,
-0.07294,
-0.07228,
-0.07246,
-0.07111,
-0.07126,
-0.06953,
-0.06979,
-0.06761,
-0.06628,
-0.06485,
-0.06542,
-0.0621,
-0.06278,
-0.05896,
-0.05674,
-0.05599,
-0.06058,
-0.05824,
-0.05713,
-0.05961,
-0.06059,
-0.06033,
-0.05955,
-0.05931,
-0.05774,
-0.05642,
-0.05483,
-0.05319,
-0.05116,
-0.0517,
-0.04753,
-0.04514,
-0.0424,
-0.04354,
-0.03778,
-0.03931,
-0.03267,
-0.02936,
-0.03134,
-0.02404,
-0.02637,
-0.01843,
-0.01487,
-0.01779,
-0.01011,
-0.00688,
-0.00354,
-0.00656,
0.00093,
0.00285,
0.00538,
0.00787,
0.0048,
0.01055,
0.01169,
0.01322,
0.0108,
0.01495,
0.01135,
0.00607,
-0.0006,
-0.00668,
-0.00511,
-0.0108,
-0.01366,
-0.01184,
-0.0184,
-0.02105,
-0.01876,
-0.02564,
-0.02841,
-0.02576,
-0.03178,
-0.03396,
-0.03154,
-0.03744,
-0.03452,
-0.03967,
-0.04142,
-0.04294,
-0.04054,
-0.04432,
-0.04217,
-0.04563,
-0.04626,
-0.04442,
-0.04638,
-0.04644,
-0.04635,
-0.04509,
-0.04555,
-0.04459,
-0.04437,
-0.04337,
-0.04297,
-0.04156,
-0.04078,
-0.04317,
-0.04609,
-0.05051,
-0.05606,
-0.05394,
-0.05787,
-0.05835,
-0.05605,
-0.05798,
-0.05763,
-0.05705,
-0.05612,
-0.05494,
-0.05405,
-0.05258,
-0.05076,
-0.05055,
-0.04764,
-0.04811,
-0.04431,
-0.04185,
-0.03936,
-0.04071,
-0.03595,
-0.03322,
-0.03452,
-0.02855,
-0.03033,
-0.02382,
-0.02061,
-0.01761,
-0.02004,
-0.01352,
-0.01598,
-0.00883,
-0.00953,
-0.01396,
-0.01857,
-0.02261,
-0.02391,
-0.0231,
-0.02491,
-0.0252,
-0.02452,
-0.0271,
-0.0265,
-0.02669,
-0.02592,
-0.02674,
-0.02687,
-0.02636,
-0.02685,
-0.02661,
-0.02653,
-0.02617,
-0.02603,
-0.02574,
-0.02534,
-0.02524,
-0.02454,
-0.02398,
-0.02342,
-0.02353,
-0.02233,
-0.02163,
-0.0219,
-0.02049,
-0.01962,
-0.01989,
-0.02624,
-0.03132,
-0.03317,
-0.04079,
-0.04265,
-0.0438,
-0.04468,
-0.04594,
-0.04714,
-0.04481,
-0.04798,
-0.04814,
-0.04845,
-0.04681,
-0.04838,
-0.04789,
-0.04677,
-0.04705,
-0.04625,
-0.04557,
-0.04236,
-0.04192,
-0.04186,
-0.03918,
-0.03739,
-0.0379,
-0.03398,
-0.03181,
-0.02967,
-0.03107,
-0.02642,
-0.02399,
-0.02155,
-0.01558,
-0.01709,
-0.01892,
