steer_value[0.1-0.0-2.0],
-0.00961,
-0.00996,
-0.01036,
-0.02005,
-0.04241,
-0.06962,
-0.11089,
-0.12399,
-0.11925,
-0.10903,
-0.08028,
-0.09242,
-0.08615,
-0.0696,
-0.07296,
-0.0653,
-0.05911,
-0.05301,
-0.0487,
-0.04334,
-0.0392,
-0.04013,
-0.0321,
-0.02791,
-0.02419,
-0.02979,
-0.01912,
-0.02541,
-0.01379,
-0.01111,
-0.01971,
-0.008,
-0.00565,
-0.00452,
-0.01496,
-0.00896,
-0.02351,
-0.03881,
-0.05171,
-0.04526,
-0.04812,
-0.04542,
-0.04277,
-0.0385,
-0.03758,
-0.03556,
-0.03344,
-0.03122,
-0.02869,
-0.02983,
-0.02579,
-0.02367,
-0.02147,
-0.02444,
-0.01876,
-0.01724,
-0.02093,
-0.01454,
-0.01921,
-0.0128,
-0.01178,
-0.01054,
-0.01054,
-0.01604,
-0.01134,
-0.05495,
-0.06539,
-0.10062,
-0.08914,
-0.11139,
-0.1079,
-0.08307,
-0.0968,
-0.08988,
-0.07222,
-0.07777,
-0.07072,
-0.06012,
-0.05758,
-0.05133,
-0.04477,
-0.03832,
-0.03977,
-0.0304,
-0.02544,
-0.03037,
-0.01858,
-0.0258,
-0.00193,
-0.02044,
-0.00801,
-0.01793,
-0.00572,
-0.00348,
-0.00226,
-0.01282,
-0.00338,
-0.01265,
-0.0029,
-0.00218,
-0.00338,
-0.01205,
-0.00523,
-0.00484,
-0.00532,
-0.01217,
-0.01687,
-0.09448,
-0.04539,
-0.1114,
-0.15594,
-0.14928,
-0.14139,
-0.13182,
-0.09952,
-0.11274,
-0.08763,
-0.09605,
-0.08863,
-0.07993,
-0.07054,
-0.06339,
-0.05819,
-0.05148,
-0.04572,
-0.04076,
-0.03602,
-0.04055,
-0.02834,
-0.02357,
-0.01906,
-0.03058,
-0.05722,
-0.08749,
-0.09294,
-0.08744,
-0.0734,
-0.07416,
-0.06673,
-0.06038,
-0.05539,
-0.04848,
-0.04251,
-0.04468,
-0.03418,
-0.03833,
-0.02593,
-0.02222,
-0.02974,
-0.01564,
0.01441,
-0.00858,
-0.01013,
-0.02885,
-0.10293,
-0.1203,
-0.16755,
-0.16816,
-0.12737,
-0.14948,
-0.13847,
-0.10889,
-0.11449,
-0.10305,
-0.08782,
-0.08377,
-0.07257,
-0.06145,
-0.05065,
-0.04042,
-0.04635,
-0.02849,
-0.02118,
-0.01362,
-0.00896,
-0.02541,
-0.00707,
-0.00222,
0.0019,
-0.01491,
0.002,
0.00199,
0.00396,
-0.01089,
0.00536,
0.00614,
-0.00785,
0.00658,
0.00735,
0.00638,
-0.00733,
0.00258,
0.0022,
-0.04006,
-0.11926,
-0.01845,
-0.14972,
-0.11465,
-0.14694,
-0.13838,
-0.10355,
-0.12082,
-0.11128,
-0.08769,
-0.09099,
-0.08115,
-0.06951,
-0.06525,
-0.05657,
-0.05419,
-0.04436,
-0.06957,
-0.11471,
-0.21175,
-0.22698,
-0.17246,
-0.20151,
-0.18427,
-0.16552,
-0.1318,
-0.13285,
-0.11182,
-0.10252,
-0.08519,
-0.08068,
-0.05877,
-0.04489,
-0.03191,
-0.04489,
-0.01432,
-0.00508,
-0.02602,
0.00646,
0.0013,
-0.09376,
-0.19793,
-0.19193,
-0.23597,
-0.22095,
-0.19857,
-0.15194,
-0.15641,
-0.13872,
-0.11881,
-0.10922,
-0.09306,
-0.08999,
-0.0698,
-0.05562,
-0.06479,
-0.07997,
-0.13229,
-0.16006,
-0.18824,
-0.17395,
-0.14325,
-0.14244,
-0.12346,
-0.11275,
-0.09668,
-0.08132,
-0.08291,
-0.05777,
-0.06888,
-0.04116,
-0.02901,
-0.01832,
-0.01086,
-0.03599,
-0.0056,
-0.02702,
0.00621,
0.01254,
-0.01379,
0.01722,
0.02185,
-0.02957,
-0.13782,
-0.29498,
-0.25491,
-0.32812,
-0.30844,
-0.22595,
-0.25455,
-0.23132,
-0.18356,
-0.1906,
-0.16613,
-0.14161,
-0.11731,
-0.10884,
-0.08089,
-0.08694,
-0.05391,
-0.03662,
-0.07264,
-0.13703,
-0.14789,
-0.15229,
-0.13667,
-0.11939,
-0.11091,
-0.09489,
-0.09451,
-0.07149,
-0.0573,
-0.069,
-0.04128,
-0.03061,
-0.01959,
-0.10587,
-0.17986,
-0.22103,
-0.2938,
-0.28199,
-0.21796,
-0.23703,
-0.2127,
-0.17752,
-0.17934,
-0.15995,
-0.14312,
-0.12608,
-0.12041,
-0.09351,
-0.09772,
-0.06318,
-0.04641,
-0.02985,
-0.05302,
-0.0099,
-0.04133,
0.0013,
0.01303,
-0.01967,
0.02245,
0.02334,
-0.00267,
-0.09822,
-0.18045,
-0.25942,
-0.25037,
-0.23042,
-0.20581,
-0.16126,
-0.16288,
-0.14305,
-0.12448,
-0.11085,
-0.09362,
-0.07769,
-0.06211,
-0.07108,
-0.04301,
-0.0347,
-0.02405,
-0.04435,
-0.01078,
-0.00367,
-0.00419,
-0.05975,
-0.09358,
-0.10913,
-0.09747,
-0.0936,
-0.08238,
-0.07166,
-0.07136,
-0.05659,
-0.04724,
-0.03856,
-0.04845,
-0.0293,
-0.02191,
-0.07056,
-0.12207,
-0.15294,
-0.19168,
-0.18148,
-0.14303,
-0.15461,
-0.13848,
-0.12207,
-0.10499,
-0.09481,
-0.07972,
-0.0656,
-0.06786,
-0.04405,
-0.03198,
-0.04507,
-0.0165,
-0.00641,
0.00169,
-0.02108,
0.00591,
0.01054,
0.01542,
-0.00905,
0.01511,
0.01405,
0.0155,
-0.00519,
0.00364,
-0.04769,
-0.10095,
-0.12818,
-0.12403,
-0.09556,
-0.1061,
-0.09878,
-0.091,
-0.07646,
-0.07586,
-0.06785,
-0.06069,
-0.05759,
-0.04889,
-0.04987,
-0.03833,
-0.03152,
-0.02528,
-0.02091,
-0.03111,
-0.01605,
-0.01146,
-0.05063,
-0.07307,
-0.10876,
-0.09948,
-0.11588,
-0.1086,
-0.08803,
-0.09157,
-0.08346,
-0.0749,
-0.06694,
-0.06068,
-0.05307,
-0.05288,
-0.04137,
-0.03417,
-0.02899,
-0.03749,
-0.02232,
-0.01656,
-0.01187,
-0.02385,
-0.00899,
-0.02079,
-0.00406,
-0.00088,
-0.01424,
0.00106,
0.00295,
-0.00987,
0.00348,
0.00249,
-0.00956,
0.00251,
0.00313,
-0.00365,
-0.04632,
-0.05748,
-0.04372,
-0.08531,
-0.09924,
-0.07717,
-0.0917,
-0.08646,
-0.06867,
-0.07408,
-0.06667,
-0.05989,
-0.05232,
-0.04919,
-0.04317,
-0.04127,
-0.03383,
-0.02836,
-0.03148,
-0.02177,
-0.01814,
-0.02405,
-0.01308,
-0.0115,
-0.01978,
-0.00857,
-0.01661,
-0.00641,
-0.00627,
-0.00535,
-0.01348,
-0.00463,
-0.01241,
-0.00424,
-0.00349,
-0.01095,
-0.00433,
-0.00541,
-0.01163,
-0.00601,
-0.01149,
-0.00698,
-0.00795,
-0.00837,
-0.00905,
-0.00958,
-0.01331,
-0.01115,
-0.01184,
-0.01384,
-0.01259,
-0.12154,
-0.41503,
-0.69328,
0.16922,
0.23091,
0.13665,
0.00574,
-0.07029,
-0.13135,
-0.14253,
-0.13681,
-0.10287,
-0.11793,
-0.1065,
-0.08556,
-0.09102,
-0.08261,
-0.07331,
-0.06499,
-0.0594,
-0.05228,
-0.05155,
-0.04094,
-0.03447,
-0.02816,
-0.03463,
-0.02006,
-0.02984,
-0.01476,
-0.00994,
-0.02115,
-0.00674,
-0.00578,
-0.0034,
-0.00163,
-0.01394,
-0.0011,
-0.00157,
-0.01223,
0.00025,
0.00109,
0.00084,
-0.01063,
-0.00151,
-0.00082,
-0.00121,
-0.01008,
-0.00368,
-0.00331,
-0.00969,
-0.00382,
-0.00463,
-0.00489,
-0.01045,
-0.00665,
-0.00773,
-0.00868,
-0.00928,
-0.01224,
-0.01074,
-0.0117,
-0.01209,
-0.01377,
-0.01302,
-0.01371,
-0.01423,
-0.01499,
-0.01495,
-0.01554,
-0.01595,
-0.01638,
-0.01641,
-0.01686,
-0.01712,
-0.01676,
-0.01764,
-0.01772,
-0.01801,
-0.01789,
-0.01755,
-0.01803,
-0.01811,
-0.0184,
-0.01765,
-0.01812,
-0.01819,
-0.01826,
-0.01812,
